[2013-05-17 15:58:05][wanghm][sys_msgstatus][insert][92][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('51','7','3')]
[2013-05-17 15:58:16][wanghm][sys_msgstatus][insert][93][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('4','7','3')]
[2013-05-17 15:58:16][wanghm][sys_msgstatus][insert][94][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('6','7','3')]
[2013-05-17 15:58:16][wanghm][sys_msgstatus][insert][95][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('10','7','3')]
[2013-05-17 15:58:16][wanghm][sys_msgstatus][insert][96][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('14','7','3')]
[2013-05-17 15:58:16][wanghm][sys_msgstatus][insert][97][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('16','7','3')]
[2013-05-17 15:58:16][wanghm][sys_msgstatus][insert][98][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('18','7','3')]
[2013-05-17 15:58:16][wanghm][sys_msgstatus][insert][99][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('20','7','3')]
[2013-05-17 15:58:16][wanghm][sys_msgstatus][insert][100][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('22','7','3')]
[2013-05-17 15:58:16][wanghm][sys_msgstatus][insert][101][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('25','7','3')]
[2013-05-17 15:58:16][wanghm][sys_msgstatus][insert][102][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('35','7','3')]
[2013-05-17 15:58:16][wanghm][sys_msgstatus][insert][103][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('36','7','3')]
[2013-05-17 15:58:16][wanghm][sys_msgstatus][insert][104][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('39','7','3')]
[2013-05-17 15:58:16][wanghm][sys_msgstatus][insert][105][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('40','7','3')]
[2013-05-17 15:58:16][wanghm][sys_msgstatus][insert][106][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('41','7','3')]
[2013-05-17 15:58:16][wanghm][sys_msgstatus][insert][107][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('45','7','3')]
[2013-05-17 15:58:16][wanghm][sys_msgstatus][insert][108][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('46','7','3')]
